Date published,Recommendation,File name,Page Count,Public URL,Page References,File type,Size (bytes),Audit Report,Website,Server,Server IP,File extension,Duplicate of,Source folder on server,File location (relative to source folder),Full file path on server,Content hash (SHA-256),Delete?,Notes
2023-07-29T16:39:09.000Z,,DV_Infonet_Group_Services_Log_07_19_448a688ccd.docx,,https://infonet.icjia-api.cloud/uploads/DV_Infonet_Group_Services_Log_07_19_448a688ccd.docx,https://infonet.icjia.illinois.gov/tabs/domestic-violence-dv,office-document,20141,,Infonet,infonet-strapi-prod,192.241.146.85,docx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,DV_Infonet_Group_Services_Log_07_19_448a688ccd.docx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/DV_Infonet_Group_Services_Log_07_19_448a688ccd.docx,fdbeb57143ea88e212fd2618948491e8ca2e5a9a346ae136020d98a3d8512391,,
2023-07-29T16:39:09.000Z,,DV_Infonet_Hotline_Call_Log_Sheet_sample_aebbd6ad84.docx,,https://infonet.icjia-api.cloud/uploads/DV_Infonet_Hotline_Call_Log_Sheet_sample_aebbd6ad84.docx,https://infonet.icjia.illinois.gov/tabs/domestic-violence-dv,office-document,13932,,Infonet,infonet-strapi-prod,192.241.146.85,docx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,DV_Infonet_Hotline_Call_Log_Sheet_sample_aebbd6ad84.docx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/DV_Infonet_Hotline_Call_Log_Sheet_sample_aebbd6ad84.docx,a9b635aca936f9278f22b00f27824bae1dff00e597075efe4d98be45dfac56ea,,
2023-07-29T16:39:09.000Z,,DV_Infonet_Monthly_Turn_Away_Data_Collection_Form_9cb3d8b910.docx,,https://infonet.icjia-api.cloud/uploads/DV_Infonet_Monthly_Turn_Away_Data_Collection_Form_9cb3d8b910.docx,https://infonet.icjia.illinois.gov/tabs/domestic-violence-dv,office-document,18708,,Infonet,infonet-strapi-prod,192.241.146.85,docx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,DV_Infonet_Monthly_Turn_Away_Data_Collection_Form_9cb3d8b910.docx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/DV_Infonet_Monthly_Turn_Away_Data_Collection_Form_9cb3d8b910.docx,0da53eb2f509c34f4374ad0042d7db85c88da003207ceae99d9042544f6930e1,,
2023-07-29T16:39:09.000Z,,DV_Service_Outcome_Data_Collection_Form_d62b6b5494.docx,,https://infonet.icjia-api.cloud/uploads/DV_Service_Outcome_Data_Collection_Form_d62b6b5494.docx,https://infonet.icjia.illinois.gov/tabs/domestic-violence-dv,office-document,24250,,Infonet,infonet-strapi-prod,192.241.146.85,docx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,DV_Service_Outcome_Data_Collection_Form_d62b6b5494.docx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/DV_Service_Outcome_Data_Collection_Form_d62b6b5494.docx,01d9f055f52e1631139ffdcd4e47c3b9fdce4f8dbe8fe3b525c7dcc3118c6113,,
2023-07-29T16:39:09.000Z,,Other_Staff_Activities_Form_61ec3acff6.docx,,https://infonet.icjia-api.cloud/uploads/Other_Staff_Activities_Form_61ec3acff6.docx,No,office-document,17684,,Infonet,infonet-strapi-prod,192.241.146.85,docx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,Other_Staff_Activities_Form_61ec3acff6.docx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/Other_Staff_Activities_Form_61ec3acff6.docx,fb9c0225b4c5c017451510534a517199c0a5dd43aa4dfb5bf20a17bfbf9cc19d,,
2023-07-29T16:39:08.000Z,,DV_Infonet_Adult_Service_log_11_2022_c635533f58.docx,,https://infonet.icjia-api.cloud/uploads/DV_Infonet_Adult_Service_log_11_2022_c635533f58.docx,https://infonet.icjia.illinois.gov/tabs/domestic-violence-dv,office-document,21473,,Infonet,infonet-strapi-prod,192.241.146.85,docx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,DV_Infonet_Adult_Service_log_11_2022_c635533f58.docx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/DV_Infonet_Adult_Service_log_11_2022_c635533f58.docx,6ecb7dc1b0073ebe74851ed4311734e301a54784fc85fef5af4d04fcdece4d91,,
2023-07-28T12:25:15.000Z,,3_3_2_SA_INFONET_Frequently_Asked_Questions_7_7_23_7c737ee0ff.docx,,https://infonet.icjia-api.cloud/uploads/3_3_2_SA_INFONET_Frequently_Asked_Questions_7_7_23_7c737ee0ff.docx,"https://infonet.icjia.illinois.gov/faqs
https://infonet.icjia.illinois.gov/tabs/sexual-assault-sa",office-document,53097,,Infonet,infonet-strapi-prod,192.241.146.85,docx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,3_3_2_SA_INFONET_Frequently_Asked_Questions_7_7_23_7c737ee0ff.docx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/3_3_2_SA_INFONET_Frequently_Asked_Questions_7_7_23_7c737ee0ff.docx,edb5a80589143a553fec1819d7bf4eb4600e2c825c78bfd455e4faff1a26a873,,
2023-07-28T12:25:15.000Z,,3_3_1_DV_INFONET_Frequently_Asked_Questions_7_7_23_5b58b1a47b.docx,,https://infonet.icjia-api.cloud/uploads/3_3_1_DV_INFONET_Frequently_Asked_Questions_7_7_23_5b58b1a47b.docx,"https://infonet.icjia.illinois.gov/faqs
https://infonet.icjia.illinois.gov/tabs/domestic-violence-dv",office-document,79083,,Infonet,infonet-strapi-prod,192.241.146.85,docx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,3_3_1_DV_INFONET_Frequently_Asked_Questions_7_7_23_5b58b1a47b.docx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/3_3_1_DV_INFONET_Frequently_Asked_Questions_7_7_23_5b58b1a47b.docx,96aacc4b7e9bb12c22002d855543b12d698a9991573a93ec74bd622540494568,,
2023-07-13T18:08:16.000Z,,Other_Staff_Activities_Form_9de84315fd.docx,,https://infonet.icjia-api.cloud/uploads/Other_Staff_Activities_Form_9de84315fd.docx,No,office-document,17684,,Infonet,infonet-strapi-prod,192.241.146.85,docx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,Other_Staff_Activities_Form_9de84315fd.docx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/Other_Staff_Activities_Form_9de84315fd.docx,fb9c0225b4c5c017451510534a517199c0a5dd43aa4dfb5bf20a17bfbf9cc19d,,
2023-07-13T17:48:33.000Z,,3_4_2_SA_INFONET_DEFINITIONS_f81d776023.docx,,https://infonet.icjia-api.cloud/uploads/3_4_2_SA_INFONET_DEFINITIONS_f81d776023.docx,https://infonet.icjia.illinois.gov/tabs/sexual-assault-sa,office-document,35450,,Infonet,infonet-strapi-prod,192.241.146.85,docx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,3_4_2_SA_INFONET_DEFINITIONS_f81d776023.docx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/3_4_2_SA_INFONET_DEFINITIONS_f81d776023.docx,01d9ac4a9cd90705fef9b2225ab7009575a5678ce447a9477c6fbada4113af57,,
2023-07-13T17:48:33.000Z,,3_4_1_DV_INFONET_DEFINITIONS_7d2040c692.docx,,https://infonet.icjia-api.cloud/uploads/3_4_1_DV_INFONET_DEFINITIONS_7d2040c692.docx,No,office-document,52416,,Infonet,infonet-strapi-prod,192.241.146.85,docx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,3_4_1_DV_INFONET_DEFINITIONS_7d2040c692.docx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/3_4_1_DV_INFONET_DEFINITIONS_7d2040c692.docx,e2fd936166606d2aa3db241a8dca57a757b026be99b132d79d8b46a18e239967,,
2023-06-15T17:31:33.000Z,,INFONET_ABOUT_PAGE_Comms_Reviewed_4b3eb3fced.docx,,https://infonet.icjia-api.cloud/uploads/INFONET_ABOUT_PAGE_Comms_Reviewed_4b3eb3fced.docx,No,office-document,26487,,Infonet,infonet-strapi-prod,192.241.146.85,docx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,INFONET_ABOUT_PAGE_Comms_Reviewed_4b3eb3fced.docx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/INFONET_ABOUT_PAGE_Comms_Reviewed_4b3eb3fced.docx,ca00aa6b09d4119a59d5d3d57ab97d3acd592578a31999d17146eb4be1a87f3d,,
2023-06-15T17:21:20.000Z,,INFONET_ABOUT_PAGE_Comms_Reviewed_4d39ec9454.docx,,https://infonet.icjia-api.cloud/uploads/INFONET_ABOUT_PAGE_Comms_Reviewed_4d39ec9454.docx,No,office-document,26487,,Infonet,infonet-strapi-prod,192.241.146.85,docx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,INFONET_ABOUT_PAGE_Comms_Reviewed_4d39ec9454.docx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/INFONET_ABOUT_PAGE_Comms_Reviewed_4d39ec9454.docx,ca00aa6b09d4119a59d5d3d57ab97d3acd592578a31999d17146eb4be1a87f3d,,
2023-06-15T17:21:20.000Z,,INFONET_HOME_PAGE_Comms_Reviewed_851c563882.docx,,https://infonet.icjia-api.cloud/uploads/INFONET_HOME_PAGE_Comms_Reviewed_851c563882.docx,No,office-document,1654274,,Infonet,infonet-strapi-prod,192.241.146.85,docx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,INFONET_HOME_PAGE_Comms_Reviewed_851c563882.docx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/INFONET_HOME_PAGE_Comms_Reviewed_851c563882.docx,fbccef327c259bf8f882005724780b8d4d3339a994c4cd1006958a46306a79ef,,
2023-07-29T17:47:29.000Z,,3_4_3_CAC_Info_Net_Service_Definitions_fad41c74ab.xlsx,,https://infonet.icjia-api.cloud/uploads/3_4_3_CAC_Info_Net_Service_Definitions_fad41c74ab.xlsx,https://infonet.icjia.illinois.gov/tabs/children-s-advocacy-centers-cac,spreadsheet,17506,,Infonet,infonet-strapi-prod,192.241.146.85,xlsx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,3_4_3_CAC_Info_Net_Service_Definitions_fad41c74ab.xlsx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/3_4_3_CAC_Info_Net_Service_Definitions_fad41c74ab.xlsx,79266fe8ed338517667ce94e393c3945780a9d36bcc760720466c37e56142000,,
2023-07-13T17:48:33.000Z,,3_4_3_CAC_Info_Net_Service_Definitions_4f038e8085.xlsx,,https://infonet.icjia-api.cloud/uploads/3_4_3_CAC_Info_Net_Service_Definitions_4f038e8085.xlsx,No,spreadsheet,17506,,Infonet,infonet-strapi-prod,192.241.146.85,xlsx,,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads,3_4_3_CAC_Info_Net_Service_Definitions_4f038e8085.xlsx,/home/forge/infonet.icjia-api.cloud/strapi_v4/public/uploads/3_4_3_CAC_Info_Net_Service_Definitions_4f038e8085.xlsx,79266fe8ed338517667ce94e393c3945780a9d36bcc760720466c37e56142000,,
TOTAL,,,319,,,,,,,,,,,,,,,,
